GEO_ID_NEW,GEO_ID,NAME,B01003_001E,B01003_001M
53035092400,1400000US53035092400,"Census Tract 924, Kitsap County, Washington",5549,547
53035092500,1400000US53035092500,"Census Tract 925, Kitsap County, Washington",5073,420
53035092600,1400000US53035092600,"Census Tract 926, Kitsap County, Washington",6296,793
53035092701,1400000US53035092701,"Census Tract 927.01, Kitsap County, Washington",4612,300
53035092704,1400000US53035092704,"Census Tract 927.04, Kitsap County, Washington",3212,326
53035092801,1400000US53035092801,"Census Tract 928.01, Kitsap County, Washington",4375,331
53035092802,1400000US53035092802,"Census Tract 928.02, Kitsap County, Washington",4122,383
53035092803,1400000US53035092803,"Census Tract 928.03, Kitsap County, Washington",2828,349
53035092901,1400000US53035092901,"Census Tract 929.01, Kitsap County, Washington",5319,591
53035092902,1400000US53035092902,"Census Tract 929.02, Kitsap County, Washington",5429,392
53035940000,1400000US53035940000,"Census Tract 9400, Kitsap County, Washington",3536,123
53035940100,1400000US53035940100,"Census Tract 9401, Kitsap County, Washington",6137,212
53035990100,1400000US53035990100,"Census Tract 9901, Kitsap County, Washington",0,12
53037975100,1400000US53037975100,"Census Tract 9751, Kittitas County, Washington",6372,485
53037975200,1400000US53037975200,"Census Tract 9752, Kittitas County, Washington",5716,411
53037975300,1400000US53037975300,"Census Tract 9753, Kittitas County, Washington",5089,393
53037975401,1400000US53037975401,"Census Tract 9754.01, Kittitas County, Washington",8285,522
53037975402,1400000US53037975402,"Census Tract 9754.02, Kittitas County, Washington",5031,365
53037975500,1400000US53037975500,"Census Tract 9755, Kittitas County, Washington",6524,542
53037975600,1400000US53037975600,"Census Tract 9756, Kittitas County, Washington",2845,275
53037975700,1400000US53037975700,"Census Tract 9757, Kittitas County, Washington",4963,426
53039950100,1400000US53039950100,"Census Tract 9501, Klickitat County, Washington",8593,553
53039950200,1400000US53039950200,"Census Tract 9502, Klickitat County, Washington",4644,512
53039950300,1400000US53039950300,"Census Tract 9503, Klickitat County, Washington",8159,523
53041970100,1400000US53041970100,"Census Tract 9701, Lewis County, Washington",3339,221
53041970200,1400000US53041970200,"Census Tract 9702, Lewis County, Washington",3545,343
53041970300,1400000US53041970300,"Census Tract 9703, Lewis County, Washington",5420,522
53041970400,1400000US53041970400,"Census Tract 9704, Lewis County, Washington",5744,451
53041970500,1400000US53041970500,"Census Tract 9705, Lewis County, Washington",2013,203
53041970600,1400000US53041970600,"Census Tract 9706, Lewis County, Washington",2024,213
53041970700,1400000US53041970700,"Census Tract 9707, Lewis County, Washington",4316,358
53041970800,1400000US53041970800,"Census Tract 9708, Lewis County, Washington",4817,403
53041970900,1400000US53041970900,"Census Tract 9709, Lewis County, Washington",1747,295
53041971000,1400000US53041971000,"Census Tract 9710, Lewis County, Washington",2685,283
53041971100,1400000US53041971100,"Census Tract 9711, Lewis County, Washington",4298,327
53041971200,1400000US53041971200,"Census Tract 9712, Lewis County, Washington",3211,436
53041971300,1400000US53041971300,"Census Tract 9713, Lewis County, Washington",5631,358
53041971400,1400000US53041971400,"Census Tract 9714, Lewis County, Washington",2818,203
53041971500,1400000US53041971500,"Census Tract 9715, Lewis County, Washington",7423,422
53041971600,1400000US53041971600,"Census Tract 9716, Lewis County, Washington",3994,318
53041971700,1400000US53041971700,"Census Tract 9717, Lewis County, Washington",4342,427
53041971800,1400000US53041971800,"Census Tract 9718, Lewis County, Washington",4532,450
53041971900,1400000US53041971900,"Census Tract 9719, Lewis County, Washington",2837,253
53041972000,1400000US53041972000,"Census Tract 9720, Lewis County, Washington",2211,321
53043960100,1400000US53043960100,"Census Tract 9601, Lincoln County, Washington",1717,137
53043960200,1400000US53043960200,"Census Tract 9602, Lincoln County, Washington",2970,251
53043960300,1400000US53043960300,"Census Tract 9603, Lincoln County, Washington",2674,192
53043960400,1400000US53043960400,"Census Tract 9604, Lincoln County, Washington",3074,233
53045940000,1400000US53045940000,"Census Tract 9400, Mason County, Washington",761,135
53045960100,1400000US53045960100,"Census Tract 9601, Mason County, Washington",667,134
53045960200,1400000US53045960200,"Census Tract 9602, Mason County, Washington",5559,535
53045960300,1400000US53045960300,"Census Tract 9603, Mason County, Washington",5655,774
53045960400,1400000US53045960400,"Census Tract 9604, Mason County, Washington",10346,1109
53045960500,1400000US53045960500,"Census Tract 9605, Mason County, Washington",4792,657
53045960600,1400000US53045960600,"Census Tract 9606, Mason County, Washington",4000,432
53045960700,1400000US53045960700,"Census Tract 9607, Mason County, Washington",1745,205
53045960800,1400000US53045960800,"Census Tract 9608, Mason County, Washington",3946,434
53045960900,1400000US53045960900,"Census Tract 9609, Mason County, Washington",5371,399
53045961000,1400000US53045961000,"Census Tract 9610, Mason County, Washington",5202,393
53045961100,1400000US53045961100,"Census Tract 9611, Mason County, Washington",6456,694
53045961200,1400000US53045961200,"Census Tract 9612, Mason County, Washington",4108,477
53045961300,1400000US53045961300,"Census Tract 9613, Mason County, Washington",4019,395
53047940100,1400000US53047940100,"Census Tract 9401, Okanogan County, Washington",2782,240
53047940200,1400000US53047940200,"Census Tract 9402, Okanogan County, Washington",2883,310
53047970300,1400000US53047970300,"Census Tract 9703, Okanogan County, Washington",6989,717
53047970400,1400000US53047970400,"Census Tract 9704, Okanogan County, Washington",3651,409
53047970500,1400000US53047970500,"Census Tract 9705, Okanogan County, Washington",2118,226
53047970600,1400000US53047970600,"Census Tract 9706, Okanogan County, Washington",7071,561
53047970700,1400000US53047970700,"Census Tract 9707, Okanogan County, Washington",4347,370
53047970800,1400000US53047970800,"Census Tract 9708, Okanogan County, Washington",5406,525
53047970900,1400000US53047970900,"Census Tract 9709, Okanogan County, Washington",2084,356
53047971000,1400000US53047971000,"Census Tract 9710, Okanogan County, Washington",4307,460
53049950200,1400000US53049950200,"Census Tract 9502, Pacific County, Washington",4707,407
53049950300,1400000US53049950300,"Census Tract 9503, Pacific County, Washington",3568,379
53049950400,1400000US53049950400,"Census Tract 9504, Pacific County, Washington",3736,352
53049950500,1400000US53049950500,"Census Tract 9505, Pacific County, Washington",2412,401
53049950600,1400000US53049950600,"Census Tract 9506, Pacific County, Washington",1178,217
53049950700,1400000US53049950700,"Census Tract 9507, Pacific County, Washington",2591,267
53049950800,1400000US53049950800,"Census Tract 9508, Pacific County, Washington",3089,465
53049990100,1400000US53049990100,"Census Tract 9901, Pacific County, Washington",0,12
53051970100,1400000US53051970100,"Census Tract 9701, Pend Oreille County, Washington",2015,213
53051970200,1400000US53051970200,"Census Tract 9702, Pend Oreille County, Washington",2662,213
53051970300,1400000US53051970300,"Census Tract 9703, Pend Oreille County, Washington",3372,288
53051970400,1400000US53051970400,"Census Tract 9704, Pend Oreille County, Washington",2728,297
53051970500,1400000US53051970500,"Census Tract 9705, Pend Oreille County, Washington",2442,296
53053060200,1400000US53053060200,"Census Tract 602, Pierce County, Washington",2414,371
53053060300,1400000US53053060300,"Census Tract 603, Pierce County, Washington",4667,323
53053060400,1400000US53053060400,"Census Tract 604, Pierce County, Washington",3995,364
53053060500,1400000US53053060500,"Census Tract 605, Pierce County, Washington",4113,250
53053060600,1400000US53053060600,"Census Tract 606, Pierce County, Washington",5849,604
53053060700,1400000US53053060700,"Census Tract 607, Pierce County, Washington",7187,425
53053060800,1400000US53053060800,"Census Tract 608, Pierce County, Washington",5459,423
53053060903,1400000US53053060903,"Census Tract 609.03, Pierce County, Washington",3284,251
53053060904,1400000US53053060904,"Census Tract 609.04, Pierce County, Washington",4999,439
53053060905,1400000US53053060905,"Census Tract 609.05, Pierce County, Washington",6489,640
53053060906,1400000US53053060906,"Census Tract 609.06, Pierce County, Washington",2291,123
53053061001,1400000US53053061001,"Census Tract 610.01, Pierce County, Washington",4133,400
53053061002,1400000US53053061002,"Census Tract 610.02, Pierce County, Washington",4366,562
53053061100,1400000US53053061100,"Census Tract 611, Pierce County, Washington",6298,519
53053061200,1400000US53053061200,"Census Tract 612, Pierce County, Washington",5373,417
53053061300,1400000US53053061300,"Census Tract 613, Pierce County, Washington",5001,432
53053061400,1400000US53053061400,"Census Tract 614, Pierce County, Washington",3333,603
53053061500,1400000US53053061500,"Census Tract 615, Pierce County, Washington",5064,442
53053061601,1400000US53053061601,"Census Tract 616.01, Pierce County, Washington",1899,151
53053061602,1400000US53053061602,"Census Tract 616.02, Pierce County, Washington",816,219
53053061700,1400000US53053061700,"Census Tract 617, Pierce County, Washington",4941,633
53053061800,1400000US53053061800,"Census Tract 618, Pierce County, Washington",2798,343
53053061900,1400000US53053061900,"Census Tract 619, Pierce County, Washington",1770,193
53053062000,1400000US53053062000,"Census Tract 620, Pierce County, Washington",4550,293
53053062300,1400000US53053062300,"Census Tract 623, Pierce County, Washington",5720,391
53053062400,1400000US53053062400,"Census Tract 624, Pierce County, Washington",6229,773
53053062500,1400000US53053062500,"Census Tract 625, Pierce County, Washington",7413,728
53053062600,1400000US53053062600,"Census Tract 626, Pierce County, Washington",3501,308
53053062801,1400000US53053062801,"Census Tract 628.01, Pierce County, Washington",6956,800
53053062802,1400000US53053062802,"Census Tract 628.02, Pierce County, Washington",4380,403
53053062900,1400000US53053062900,"Census Tract 629, Pierce County, Washington",7410,674
53053063000,1400000US53053063000,"Census Tract 630, Pierce County, Washington",3292,356
53053063100,1400000US53053063100,"Census Tract 631, Pierce County, Washington",4604,504
53053063200,1400000US53053063200,"Census Tract 632, Pierce County, Washington",5337,399
53053063300,1400000US53053063300,"Census Tract 633, Pierce County, Washington",8776,786
53053063400,1400000US53053063400,"Census Tract 634, Pierce County, Washington",7728,638
53053063501,1400000US53053063501,"Census Tract 635.01, Pierce County, Washington",4238,386
53053063502,1400000US53053063502,"Census Tract 635.02, Pierce County, Washington",4754,378
53053070100,1400000US53053070100,"Census Tract 701, Pierce County, Washington",3622,499
53053070203,1400000US53053070203,"Census Tract 702.03, Pierce County, Washington",7503,554
53053070204,1400000US53053070204,"Census Tract 702.04, Pierce County, Washington",3983,326
53053070205,1400000US53053070205,"Census Tract 702.05, Pierce County, Washington",3491,267
53053070206,1400000US53053070206,"Census Tract 702.06, Pierce County, Washington",4265,385
53053070207,1400000US53053070207,"Census Tract 702.07, Pierce County, Washington",5305,260
53053070307,1400000US53053070307,"Census Tract 703.07, Pierce County, Washington",5392,340
53053070308,1400000US53053070308,"Census Tract 703.08, Pierce County, Washington",4174,302
53053070309,1400000US53053070309,"Census Tract 703.09, Pierce County, Washington",5571,346
53053070310,1400000US53053070310,"Census Tract 703.10, Pierce County, Washington",5268,360
53053070311,1400000US53053070311,"Census Tract 703.11, Pierce County, Washington",5018,345
53053070312,1400000US53053070312,"Census Tract 703.12, Pierce County, Washington",6452,401
53053070313,1400000US53053070313,"Census Tract 703.13, Pierce County, Washington",6410,454
53053070314,1400000US53053070314,"Census Tract 703.14, Pierce County, Washington",3467,320
53053070315,1400000US53053070315,"Census Tract 703.15, Pierce County, Washington",6181,382
53053070316,1400000US53053070316,"Census Tract 703.16, Pierce County, Washington",5684,296
53053070401,1400000US53053070401,"Census Tract 704.01, Pierce County, Washington",2136,226
53053070403,1400000US53053070403,"Census Tract 704.03, Pierce County, Washington",4103,334
53053070404,1400000US53053070404,"Census Tract 704.04, Pierce County, Washington",5310,319
53053070703,1400000US53053070703,"Census Tract 707.03, Pierce County, Washington",6246,126
53053071100,1400000US53053071100,"Census Tract 711, Pierce County, Washington",2372,225
53053071205,1400000US53053071205,"Census Tract 712.05, Pierce County, Washington",5044,303
53053071206,1400000US53053071206,"Census Tract 712.06, Pierce County, Washington",6536,456
53053071207,1400000US53053071207,"Census Tract 712.07, Pierce County, Washington",6697,518
53053071208,1400000US53053071208,"Census Tract 712.08, Pierce County, Washington",7564,611
53053071209,1400000US53053071209,"Census Tract 712.09, Pierce County, Washington",3835,318
53053071210,1400000US53053071210,"Census Tract 712.10, Pierce County, Washington",5342,322
53053071304,1400000US53053071304,"Census Tract 713.04, Pierce County, Washington",6743,549
53053071305,1400000US53053071305,"Census Tract 713.05, Pierce County, Washington",4023,397
53053071306,1400000US53053071306,"Census Tract 713.06, Pierce County, Washington",6710,447
53053071307,1400000US53053071307,"Census Tract 713.07, Pierce County, Washington",4896,450
53053071309,1400000US53053071309,"Census Tract 713.09, Pierce County, Washington",4566,422
53053071310,1400000US53053071310,"Census Tract 713.10, Pierce County, Washington",5789,346
53053071403,1400000US53053071403,"Census Tract 714.03, Pierce County, Washington",4136,304
53053071406,1400000US53053071406,"Census Tract 714.06, Pierce County, Washington",8116,610
53053071407,1400000US53053071407,"Census Tract 714.07, Pierce County, Washington",7075,580
53053071408,1400000US53053071408,"Census Tract 714.08, Pierce County, Washington",4149,495
53053071409,1400000US53053071409,"Census Tract 714.09, Pierce County, Washington",4573,502
53053071410,1400000US53053071410,"Census Tract 714.10, Pierce County, Washington",8247,450
53053071411,1400000US53053071411,"Census Tract 714.11, Pierce County, Washington",6439,517
53053071503,1400000US53053071503,"Census Tract 715.03, Pierce County, Washington",5105,394
53053071504,1400000US53053071504,"Census Tract 715.04, Pierce County, Washington",5910,498
53053071505,1400000US53053071505,"Census Tract 715.05, Pierce County, Washington",5261,399
53053071506,1400000US53053071506,"Census Tract 715.06, Pierce County, Washington",4950,492
53053071601,1400000US53053071601,"Census Tract 716.01, Pierce County, Washington",5144,446
53053071602,1400000US53053071602,"Census Tract 716.02, Pierce County, Washington",7918,871
53053071703,1400000US53053071703,"Census Tract 717.03, Pierce County, Washington",3737,573
53053071704,1400000US53053071704,"Census Tract 717.04, Pierce County, Washington",5013,491
53053071705,1400000US53053071705,"Census Tract 717.05, Pierce County, Washington",3741,407
53053071706,1400000US53053071706,"Census Tract 717.06, Pierce County, Washington",1900,227
53053071707,1400000US53053071707,"Census Tract 717.07, Pierce County, Washington",2535,322
53053071803,1400000US53053071803,"Census Tract 718.03, Pierce County, Washington",5296,619
53053071805,1400000US53053071805,"Census Tract 718.05, Pierce County, Washington",4195,318
53053071806,1400000US53053071806,"Census Tract 718.06, Pierce County, Washington",3776,346
53053071807,1400000US53053071807,"Census Tract 718.07, Pierce County, Washington",3865,313
53053071808,1400000US53053071808,"Census Tract 718.08, Pierce County, Washington",4489,493
53053071901,1400000US53053071901,"Census Tract 719.01, Pierce County, Washington",4933,351
53053071902,1400000US53053071902,"Census Tract 719.02, Pierce County, Washington",5274,471
53053072000,1400000US53053072000,"Census Tract 720, Pierce County, Washington",4158,448
53053072105,1400000US53053072105,"Census Tract 721.05, Pierce County, Washington",5516,436
53053072106,1400000US53053072106,"Census Tract 721.06, Pierce County, Washington",6983,437
53053072107,1400000US53053072107,"Census Tract 721.07, Pierce County, Washington",4277,301
53053072108,1400000US53053072108,"Census Tract 721.08, Pierce County, Washington",5015,327
53053072109,1400000US53053072109,"Census Tract 721.09, Pierce County, Washington",3326,256
53053072111,1400000US53053072111,"Census Tract 721.11, Pierce County, Washington",2741,242
53053072112,1400000US53053072112,"Census Tract 721.12, Pierce County, Washington",4845,460
53053072305,1400000US53053072305,"Census Tract 723.05, Pierce County, Washington",6050,200
53053072307,1400000US53053072307,"Census Tract 723.07, Pierce County, Washington",4584,298
53053072308,1400000US53053072308,"Census Tract 723.08, Pierce County, Washington",8373,520
53053072309,1400000US53053072309,"Census Tract 723.09, Pierce County, Washington",6534,608
53053072310,1400000US53053072310,"Census Tract 723.10, Pierce County, Washington",3921,259
53053072311,1400000US53053072311,"Census Tract 723.11, Pierce County, Washington",4714,363
53053072312,1400000US53053072312,"Census Tract 723.12, Pierce County, Washington",5576,511
53053072313,1400000US53053072313,"Census Tract 723.13, Pierce County, Washington",3667,218
53053072405,1400000US53053072405,"Census Tract 724.05, Pierce County, Washington",4213,319
53053072406,1400000US53053072406,"Census Tract 724.06, Pierce County, Washington",6208,601
53053072407,1400000US53053072407,"Census Tract 724.07, Pierce County, Washington",4684,538
53053072408,1400000US53053072408,"Census Tract 724.08, Pierce County, Washington",5984,427
53053072409,1400000US53053072409,"Census Tract 724.09, Pierce County, Washington",2588,177
53053072410,1400000US53053072410,"Census Tract 724.10, Pierce County, Washington",3692,313
53053072503,1400000US53053072503,"Census Tract 725.03, Pierce County, Washington",4323,445
53053072504,1400000US53053072504,"Census Tract 725.04, Pierce County, Washington",5173,652
53053072505,1400000US53053072505,"Census Tract 725.05, Pierce County, Washington",8697,641
53053072506,1400000US53053072506,"Census Tract 725.06, Pierce County, Washington",3402,295
53053072507,1400000US53053072507,"Census Tract 725.07, Pierce County, Washington",2894,284
53053072601,1400000US53053072601,"Census Tract 726.01, Pierce County, Washington",6267,625
53053072602,1400000US53053072602,"Census Tract 726.02, Pierce County, Washington",3904,404
53053072603,1400000US53053072603,"Census Tract 726.03, Pierce County, Washington",5311,757
53053072800,1400000US53053072800,"Census Tract 728, Pierce County, Washington",9431,89
53053072901,1400000US53053072901,"Census Tract 729.01, Pierce County, Washington",3265,270
53053072903,1400000US53053072903,"Census Tract 729.03, Pierce County, Washington",5701,551
53053072905,1400000US53053072905,"Census Tract 729.05, Pierce County, Washington",5755,391
53053072906,1400000US53053072906,"Census Tract 729.06, Pierce County, Washington",1639,341
53053072907,1400000US53053072907,"Census Tract 729.07, Pierce County, Washington",5678,439
53053073001,1400000US53053073001,"Census Tract 730.01, Pierce County, Washington",6471,588
53053073005,1400000US53053073005,"Census Tract 730.05, Pierce County, Washington",4806,643
53053073006,1400000US53053073006,"Census Tract 730.06, Pierce County, Washington",3936,304
53053073108,1400000US53053073108,"Census Tract 731.08, Pierce County, Washington",9471,607
53053073110,1400000US53053073110,"Census Tract 731.10, Pierce County, Washington",3728,414
53053073111,1400000US53053073111,"Census Tract 731.11, Pierce County, Washington",4360,425
53053073113,1400000US53053073113,"Census Tract 731.13, Pierce County, Washington",7393,654
53053073114,1400000US53053073114,"Census Tract 731.14, Pierce County, Washington",5136,395
53053073115,1400000US53053073115,"Census Tract 731.15, Pierce County, Washington",4499,352
53053073116,1400000US53053073116,"Census Tract 731.16, Pierce County, Washington",5236,398
53053073117,1400000US53053073117,"Census Tract 731.17, Pierce County, Washington",3444,341
53053073118,1400000US53053073118,"Census Tract 731.18, Pierce County, Washington",4176,331
53053073119,1400000US53053073119,"Census Tract 731.19, Pierce County, Washington",2992,340
53053073120,1400000US53053073120,"Census Tract 731.20, Pierce County, Washington",4332,307
53053073121,1400000US53053073121,"Census Tract 731.21, Pierce County, Washington",4654,261
53053073122,1400000US53053073122,"Census Tract 731.22, Pierce County, Washington",5359,413
53053073123,1400000US53053073123,"Census Tract 731.23, Pierce County, Washington",5089,324
53053073124,1400000US53053073124,"Census Tract 731.24, Pierce County, Washington",3607,320
53053073125,1400000US53053073125,"Census Tract 731.25, Pierce County, Washington",11811,755
53053073126,1400000US53053073126,"Census Tract 731.26, Pierce County, Washington",4443,431
53053073200,1400000US53053073200,"Census Tract 732, Pierce County, Washington",5792,478
53053073301,1400000US53053073301,"Census Tract 733.01, Pierce County, Washington",5527,282
53053073302,1400000US53053073302,"Census Tract 733.02, Pierce County, Washington",4441,253
53053073404,1400000US53053073404,"Census Tract 734.04, Pierce County, Washington",6304,434
53053073405,1400000US53053073405,"Census Tract 734.05, Pierce County, Washington",3520,293
53053073406,1400000US53053073406,"Census Tract 734.06, Pierce County, Washington",5872,475
53053073407,1400000US53053073407,"Census Tract 734.07, Pierce County, Washington",3394,351
53053073408,1400000US53053073408,"Census Tract 734.08, Pierce County, Washington",4101,291
53053073500,1400000US53053073500,"Census Tract 735, Pierce County, Washington",8037,187
53053940001,1400000US53053940001,"Census Tract 9400.01, Pierce County, Washington",2813,143
53053940002,1400000US53053940002,"Census Tract 9400.02, Pierce County, Washington",4434,255
53053940003,1400000US53053940003,"Census Tract 9400.03, Pierce County, Washington",7782,270
53053940004,1400000US53053940004,"Census Tract 9400.04, Pierce County, Washington",6430,244
53053940005,1400000US53053940005,"Census Tract 9400.05, Pierce County, Washington",6055,251
53053940006,1400000US53053940006,"Census Tract 9400.06, Pierce County, Washington",3279,217
53053940007,1400000US53053940007,"Census Tract 9400.07, Pierce County, Washington",3177,259
53053940008,1400000US53053940008,"Census Tract 9400.08, Pierce County, Washington",6097,260
53053940009,1400000US53053940009,"Census Tract 9400.09, Pierce County, Washington",2970,187
53053940010,1400000US53053940010,"Census Tract 9400.10, Pierce County, Washington",4582,467
53053940011,1400000US53053940011,"Census Tract 9400.11, Pierce County, Washington",4299,176
53055960100,1400000US53055960100,"Census Tract 9601, San Juan County, Washington",5379,202
53055960300,1400000US53055960300,"Census Tract 9603, San Juan County, Washington",4747,169
53055960400,1400000US53055960400,"Census Tract 9604, San Juan County, Washington",3277,186
53055960500,1400000US53055960500,"Census Tract 9605, San Juan County, Washington",3070,164
53055990100,1400000US53055990100,"Census Tract 9901, San Juan County, Washington",0,12
53057940200,1400000US53057940200,"Census Tract 9402, Skagit County, Washington",2500,123
53057940300,1400000US53057940300,"Census Tract 9403, Skagit County, Washington",4934,185
53057940400,1400000US53057940400,"Census Tract 9404, Skagit County, Washington",7252,165
53057940500,1400000US53057940500,"Census Tract 9405, Skagit County, Washington",2634,109
53057940600,1400000US53057940600,"Census Tract 9406, Skagit County, Washington",1540,114
53057940700,1400000US53057940700,"Census Tract 9407, Skagit County, Washington",1561,70
53057940800,1400000US53057940800,"Census Tract 9408, Skagit County, Washington",2915,133
53057950100,1400000US53057950100,"Census Tract 9501, Skagit County, Washington",857,74
53057950800,1400000US53057950800,"Census Tract 9508, Skagit County, Washington",6567,535
53057950900,1400000US53057950900,"Census Tract 9509, Skagit County, Washington",4467,407
53057951000,1400000US53057951000,"Census Tract 9510, Skagit County, Washington",2856,205
53057951100,1400000US53057951100,"Census Tract 9511, Skagit County, Washington",4697,438
53057951200,1400000US53057951200,"Census Tract 9512, Skagit County, Washington",3044,286
53057951300,1400000US53057951300,"Census Tract 9513, Skagit County, Washington",1995,177
53057951400,1400000US53057951400,"Census Tract 9514, Skagit County, Washington",4561,459
53057951500,1400000US53057951500,"Census Tract 9515, Skagit County, Washington",9986,791
53057951600,1400000US53057951600,"Census Tract 9516, Skagit County, Washington",4700,281
53057951700,1400000US53057951700,"Census Tract 9517, Skagit County, Washington",3988,314
53057951800,1400000US53057951800,"Census Tract 9518, Skagit County, Washington",5060,382
53057951900,1400000US53057951900,"Census Tract 9519, Skagit County, Washington",3579,258
53057952100,1400000US53057952100,"Census Tract 9521, Skagit County, Washington",3332,283
53057952200,1400000US53057952200,"Census Tract 9522, Skagit County, Washington",4191,487
53057952301,1400000US53057952301,"Census Tract 9523.01, Skagit County, Washington",5070,380
53057952302,1400000US53057952302,"Census Tract 9523.02, Skagit County, Washington",9909,509
53057952401,1400000US53057952401,"Census Tract 9524.01, Skagit County, Washington",2787,250
53057952402,1400000US53057952402,"Census Tract 9524.02, Skagit County, Washington",8514,627
53057952500,1400000US53057952500,"Census Tract 9525, Skagit County, Washington",2988,345
53057952600,1400000US53057952600,"Census Tract 9526, Skagit County, Washington",3916,304
53057952700,1400000US53057952700,"Census Tract 9527, Skagit County, Washington",3507,190
53057990100,1400000US53057990100,"Census Tract 9901, Skagit County, Washington",0,12
53059950100,1400000US53059950100,"Census Tract 9501, Skamania County, Washington",143,58
53059950200,1400000US53059950200,"Census Tract 9502, Skamania County, Washington",4697,226
53059950300,1400000US53059950300,"Census Tract 9503, Skamania County, Washington",1877,200
53059950400,1400000US53059950400,"Census Tract 9504, Skamania County, Washington",2156,204
53059950500,1400000US53059950500,"Census Tract 9505, Skamania County, Washington",2747,271
53061040100,1400000US53061040100,"Census Tract 401, Snohomish County, Washington",4832,487
53061040200,1400000US53061040200,"Census Tract 402, Snohomish County, Washington",6242,702
53061040300,1400000US53061040300,"Census Tract 403, Snohomish County, Washington",3105,253
53061040400,1400000US53061040400,"Census Tract 404, Snohomish County, Washington",4654,462
53061040500,1400000US53061040500,"Census Tract 405, Snohomish County, Washington",2366,177
53061040700,1400000US53061040700,"Census Tract 407, Snohomish County, Washington",4332,417
53061040800,1400000US53061040800,"Census Tract 408, Snohomish County, Washington",2731,279
53061040900,1400000US53061040900,"Census Tract 409, Snohomish County, Washington",3070,232
53061041000,1400000US53061041000,"Census Tract 410, Snohomish County, Washington",5524,577
53061041100,1400000US53061041100,"Census Tract 411, Snohomish County, Washington",4580,250
53061041201,1400000US53061041201,"Census Tract 412.01, Snohomish County, Washington",3362,233
53061041202,1400000US53061041202,"Census Tract 412.02, Snohomish County, Washington",5874,434
53061041301,1400000US53061041301,"Census Tract 413.01, Snohomish County, Washington",5600,444
53061041303,1400000US53061041303,"Census Tract 413.03, Snohomish County, Washington",4526,382
53061041304,1400000US53061041304,"Census Tract 413.04, Snohomish County, Washington",3077,192
53061041400,1400000US53061041400,"Census Tract 414, Snohomish County, Washington",5910,578
53061041500,1400000US53061041500,"Census Tract 415, Snohomish County, Washington",1329,204
53061041601,1400000US53061041601,"Census Tract 416.01, Snohomish County, Washington",6232,495
53061041605,1400000US53061041605,"Census Tract 416.05, Snohomish County, Washington",6857,796
53061041606,1400000US53061041606,"Census Tract 416.06, Snohomish County, Washington",5423,525
53061041607,1400000US53061041607,"Census Tract 416.07, Snohomish County, Washington",4193,237
53061041608,1400000US53061041608,"Census Tract 416.08, Snohomish County, Washington",6575,356
53061041701,1400000US53061041701,"Census Tract 417.01, Snohomish County, Washington",6057,511
53061041703,1400000US53061041703,"Census Tract 417.03, Snohomish County, Washington",6041,347
53061041704,1400000US53061041704,"Census Tract 417.04, Snohomish County, Washington",5595,734
53061041805,1400000US53061041805,"Census Tract 418.05, Snohomish County, Washington",6364,509
53061041806,1400000US53061041806,"Census Tract 418.06, Snohomish County, Washington",8654,797
53061041808,1400000US53061041808,"Census Tract 418.08, Snohomish County, Washington",3873,530
53061041809,1400000US53061041809,"Census Tract 418.09, Snohomish County, Washington",5282,563
53061041810,1400000US53061041810,"Census Tract 418.10, Snohomish County, Washington",5138,437
53061041811,1400000US53061041811,"Census Tract 418.11, Snohomish County, Washington",7486,474
53061041812,1400000US53061041812,"Census Tract 418.12, Snohomish County, Washington",6829,671
53061041901,1400000US53061041901,"Census Tract 419.01, Snohomish County, Washington",5544,338
53061041903,1400000US53061041903,"Census Tract 419.03, Snohomish County, Washington",8115,614
53061041904,1400000US53061041904,"Census Tract 419.04, Snohomish County, Washington",5369,586
53061041905,1400000US53061041905,"Census Tract 419.05, Snohomish County, Washington",6498,561
53061042001,1400000US53061042001,"Census Tract 420.01, Snohomish County, Washington",6188,364
53061042003,1400000US53061042003,"Census Tract 420.03, Snohomish County, Washington",3020,366
53061042004,1400000US53061042004,"Census Tract 420.04, Snohomish County, Washington",4348,299
53061042005,1400000US53061042005,"Census Tract 420.05, Snohomish County, Washington",5373,222
53061042006,1400000US53061042006,"Census Tract 420.06, Snohomish County, Washington",4851,409
53061050101,1400000US53061050101,"Census Tract 501.01, Snohomish County, Washington",3064,199
53061050102,1400000US53061050102,"Census Tract 501.02, Snohomish County, Washington",6261,373
53061050200,1400000US53061050200,"Census Tract 502, Snohomish County, Washington",4108,215
53061050300,1400000US53061050300,"Census Tract 503, Snohomish County, Washington",5517,353
53061050401,1400000US53061050401,"Census Tract 504.01, Snohomish County, Washington",6964,382
53061050402,1400000US53061050402,"Census Tract 504.02, Snohomish County, Washington",5766,417
53061050500,1400000US53061050500,"Census Tract 505, Snohomish County, Washington",7112,381
53061050600,1400000US53061050600,"Census Tract 506, Snohomish County, Washington",1185,123
53061050700,1400000US53061050700,"Census Tract 507, Snohomish County, Washington",6681,401
53061050800,1400000US53061050800,"Census Tract 508, Snohomish County, Washington",6512,536
53061050900,1400000US53061050900,"Census Tract 509, Snohomish County, Washington",3533,322
53061051000,1400000US53061051000,"Census Tract 510, Snohomish County, Washington",4665,275
53061051100,1400000US53061051100,"Census Tract 511, Snohomish County, Washington",3964,181
53061051200,1400000US53061051200,"Census Tract 512, Snohomish County, Washington",4432,308
